YACIMIENTO_SEN,YAC_SEN,FORMACION,NOMBRE_CORTO,NOM_DE_ESTADO_TOW,NOMBRE_DE_ESTADO_TOW,Petroleo_Diario_m3,Petroleo_Mensual_m3,Petroleo_Acumulado_m3,Gas_Diario_m3,Gas_Mensual_m3,Gas_Acumulado_m3,Agua_diaria_m3,Agua_Mensual__m3,Agua_Acumulada__m3,TEF_de_Produccion_dias,TEF_de_Produccion_Acum,GOR
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_779,Produciendo,P,0.820674429,23.047,13030.094,85.78349891,2409.058,3760278.387,10.46999964,294.029,28543.5,28.083,144.11,104.5280514
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_780,Produciendo,P,1.572516129,48.748,6731.074,164.6438065,5103.958,1219990.883,5.361741935,166.214,20338.558,31,110.92,104.7008698
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_781,Reserva_Recuperacion_Secundaria,RRS,NA,NA,7945.038,NA,NA,626202.917,NA,NA,21571.111,NA,109.88,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_782,Produciendo,P,2.793343878,86.535,3030.018,53.46947932,1656.431,154915.448,11.97927628,371.106,15784.118,30.979,47.01,19.14174611
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_783,Produciendo,P,0.968384653,23.524,20241.302,131.2751523,3188.936,7075223.457,10.0870657,245.035,43042.675,24.292,132.69,135.560959
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_784,Reserva_Recuperacion_Secundaria,RRS,NA,NA,8713.78,NA,NA,4511643.639,NA,NA,59711.141,NA,107.1,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_785,Produciendo,P,0.864612903,26.803,32094.654,119.009871,3689.306,9674679.433,23.94687097,742.353,142658.332,31,134.41,137.6452636
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_786,Produciendo,P,1.303545491,39.487,5191.082,245.368084,7432.69,492389.132,0.27505612,8.332,972.742,30.292,46.75,188.2313166
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_787,Produciendo,P,NA,NA,9208.258,NA,NA,2975932.207,NA,NA,2814.203,NA,77.12,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_788,Produciendo,P,1.357665236,39.542,10144.453,171.6383176,4998.966,464449.157,10.23787124,298.178,20080.42,29.125,123.78,126.4216782
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_790,Produciendo,P,0.626946185,19.409,9335.587,12.26164481,379.596,1553023.232,6.662155178,206.247,36649.091,30.958,115.21,19.55773095
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_791,Produciendo,P,NA,NA,12041.737,NA,NA,6910273.024,NA,NA,1118.557,NA,65.27,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_792,Produciendo,P,2.047548387,63.474,4742.907,259.9272581,8057.745,1613989.7,26.16919355,811.245,107522.062,31,135.73,126.9455998
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_793,Produciendo,P,0.141105218,3.751,5978.634,2.723432269,72.397,461832.119,2.31757138,61.608,18413.959,26.583,135.48,19.30071981
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_795,Produciendo,P,NA,NA,5089.827,NA,NA,509524.746,NA,NA,70961.338,NA,87.53,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_796,Produciendo,P,2.230322581,69.14,10876.03,123.3789677,3824.748,797051.157,12.66464516,392.604,57939.547,31,127.24,55.31888921
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_797,Reserva_Recuperacion_Secundaria,RRS,NA,NA,15070.513,NA,NA,1316467.313,NA,NA,9965.882,NA,104.53,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_798,Produciendo,P,NA,NA,11553.347,NA,NA,4462254.888,NA,NA,48594.579,NA,66.1,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_800,Produciendo,P,NA,NA,12035.502,NA,NA,3379934.09,NA,NA,559.849,NA,66.03,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_801,Produciendo,P,NA,NA,13455.952,NA,NA,1585260.168,NA,NA,39622.063,NA,50.09,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_802,Produciendo,P,5.261983925,163.011,21057.249,761.2299945,23582.144,4229961.997,2.293779657,71.059,22697.492,30.979,130.64,144.6659673
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_803,Reserva_Recuperacion_Secundaria,RRS,NA,NA,5809.2,NA,NA,764253.146,NA,NA,17364.941,NA,94.42,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_804,Produciendo,P,2.347903226,72.785,30092.236,45.328,1405.168,2670672.754,25.96367742,804.874,80702.817,31,138.41,19.30573607
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_805,Produciendo,P,2.08483166,64.586,8918.039,40.33535621,1249.549,768370.584,6.014913328,186.336,49589.488,30.979,134.97,19.34705664
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_806,Reserva_Recuperacion_Secundaria,RRS,NA,NA,9098.91,NA,NA,782177.96,NA,NA,11006.821,NA,100,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_807,Produciendo,P,2.939806452,91.134,25495.655,866.4241613,26859.149,5173499.32,91.40425806,2833.532,252462.547,31,133.73,294.721498
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_808,Reserva_Recuperacion_Secundaria,RRS,NA,NA,21193.081,NA,NA,2188240.088,NA,NA,142736.646,NA,121.94,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_809,Produciendo,P,1.309208059,38.403,40753.418,25.41107285,745.383,3566176.017,30.2197525,886.436,36121.978,29.333,140.53,19.40949926
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_810,Reserva_Recuperacion_Secundaria,RRS,NA,NA,870.581,NA,NA,43628.239,NA,NA,14200.646,NA,24.44,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_813,Produciendo,P,3.902133275,70.972,1205.898,72.5514625,1319.566,155340.991,56.93831097,1035.594,43795.337,18.188,33.24,18.59276898
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_814,Produciendo,P,NA,NA,15224.05,NA,NA,1467233.665,NA,NA,535.016,NA,78.19,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_815,Produciendo,P,NA,NA,13778,NA,NA,3045226.598,NA,NA,819.936,NA,63.66,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_816,Produciendo,P,5.815548387,180.282,23466.161,304.476,9438.756,5158975.397,37.74496774,1170.094,24361.071,31,134.06,52.3555097
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_817,Reserva_Recuperacion_Secundaria,RRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_818,Produciendo,P,2.129612903,66.018,1452.333,370.1366774,11474.237,1320663.807,16.56916129,513.644,3468.926,31,20.6,173.8046745
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_820,Produciendo,P,NA,NA,12628.689,NA,NA,1581917.324,NA,NA,41422.423,NA,63.7,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_821,Reserva_Recuperacion_Secundaria,RRS,NA,NA,6007.187,NA,NA,1490908.515,NA,NA,4078.703,NA,97.87,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_822,Produciendo,P,NA,NA,5196.541,NA,NA,1082241.463,NA,NA,8613.133,NA,50.52,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_823,Reserva_Recuperacion_Secundaria,RRS,NA,NA,14655.35,NA,NA,1821660.975,NA,NA,1941.286,NA,49.83,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_824,Produciendo,P,1.942,60.202,7989.633,5355.444161,166018.769,5026596.975,3.361870968,104.218,24810.22,31,92.12,2757.695243
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_825,Produciendo,P,0.794483871,24.629,4152.116,1428.118387,44271.67,1282297.068,9.270548387,287.387,27463.945,31,77.97,1797.542328
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_826,Produciendo,P,1.429967742,44.329,8711.991,119.0098387,3689.305,2284521.956,0.387129032,12.001,778.803,31,109.78,83.22554084
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_827,Reserva_Recuperacion_Secundaria,RRS,NA,NA,11480.387,NA,NA,15961831.31,NA,NA,18947.714,NA,83.9,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_832,Produciendo,P,NA,NA,8065.472,NA,NA,1294900.008,NA,NA,10352.969,NA,50.74,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_833,Produciendo,P,1.528903226,47.396,7463.328,160.0642903,4961.993,1960456.914,19.53358065,605.541,59174.343,31,101.7,104.6922314
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_834,Produciendo,P,1.259548387,39.046,8320.865,228.8858065,7095.46,2005234.179,8.337935484,258.476,1598.296,31,106.89,181.7205348
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_835,Produciendo,P,2.546296927,74.744,16321.977,123.9757784,3639.185,982345.314,0.372351298,10.93,6870.827,29.354,125.08,48.68865728
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_836,Produciendo,P,2.819580645,87.407,8647.017,295.142129,9149.406,1931686.808,31.18129032,966.62,124510.955,31,113.3,104.6758955
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_837,Produciendo,P,0.94325188,29.221,1766.958,105.0813131,3255.314,469926.75,0.467833048,14.493,5413.984,30.979,84.06,111.4032374
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_838,Produciendo,P,2.228348548,67.129,17561.756,233.6991867,7040.188,3148078.034,40.67697925,1225.394,77189.492,30.125,121.36,104.8755083
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_840,Reserva_Recuperacion_Secundaria,RRS,NA,NA,11127.377,NA,NA,1430402.965,NA,NA,30849.631,NA,39.57,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_842,Reserva_Recuperacion_Secundaria,RRS,NA,NA,2766.32,NA,NA,4134939.77,NA,NA,33030.482,NA,71.52,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_843(I)a,Produciendo,P,NA,NA,1791.059,NA,NA,38980.739,NA,NA,24332.217,NA,16.56,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_843,Abandono_Permanente,AP,NA,NA,14626.748,NA,NA,1672559.8,NA,NA,25209.769,NA,75.21,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_844,Produciendo,P,NA,NA,1682.047,NA,NA,808309.281,NA,NA,5709.714,NA,36.7,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_845,Produciendo,P,NA,NA,52.879,NA,NA,28367.292,NA,NA,537.454,NA,5.33,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_846,Reserva_Recuperacion_Secundaria,RRS,NA,NA,6676.767,NA,NA,1720267.087,NA,NA,73055.157,NA,100.02,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_847,Produciendo,P,3.891806452,120.646,42030.12,407.4516129,12631,7059486.023,9.623612903,298.332,30605.912,31,123.79,104.6947267
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_850,Reserva_Recuperacion_Secundaria,RRS,NA,NA,1048.141,NA,NA,121583.73,NA,NA,2823.435,NA,14.73,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_851,Produciendo,P,1.074587107,10.085,15516.33,113.7554608,1067.595,2519619.284,16.26169419,152.616,18551.388,9.385,113.9,105.8596926
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_852,Produciendo,P,0.222412955,6.867,6093.983,4.219821862,130.287,536818.977,10.47763563,323.497,75722.944,30.875,96.09,18.97291394
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_853,Produciendo,P,1.905226121,59.022,10099.408,36.68620679,1136.502,955785.919,28.71028761,889.416,64375.53,30.979,119.14,19.25556572
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_854,Produciendo,P,NA,NA,2355.001,NA,NA,7228578.897,NA,NA,28924.432,NA,38.87,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_855,Produciendo,P,2.129580645,66.017,15193.963,173.2847419,5371.827,930838.759,4.157806452,128.892,42289.203,31,114.74,81.37035915
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_856,Produciendo,P,3.475783665,104.562,13978.954,243.5569591,7326.924,793968.624,23.33484028,701.982,89205.159,30.083,107.07,70.07253113
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_857,Reserva_Recuperacion_Secundaria,RRS,NA,NA,360.373,NA,NA,152033.583,NA,NA,6638.913,NA,17.56,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_858,Produciendo,P,1.107722785,34.109,12095.271,21.32362302,656.597,1405370.409,34.45742401,1061.013,69143.469,30.792,122.82,19.24996335
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_860,Produciendo,P,1.18894595,23.383,13356.607,138.4281792,2722.467,2535301.986,30.98977983,609.476,20897.229,19.667,72.42,116.429329
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_861,Reserva_Recuperacion_Secundaria,RRS,NA,NA,1547.372,NA,NA,190320.695,NA,NA,21505.595,NA,23.57,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_862,Produciendo,P,NA,NA,2495.512,NA,NA,2410345.482,NA,NA,35631.56,NA,86.58,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_863,Produciendo,P,2.049225806,63.526,5600.797,196.7947419,6100.637,5134155.185,0.320870968,9.947,10439.135,31,114.29,96.03370274
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_864,Produciendo,P,NA,NA,13276.962,NA,NA,9662236.224,NA,NA,35243.097,NA,91.69,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_865,Produciendo,P,0.953129032,29.547,2600.942,99.77748387,3093.102,1275730.564,3.666032258,113.647,9175.203,31,111.28,104.6841304
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_866,Produciendo,P,4.123922657,127.755,7741.402,431.753801,13375.301,2103044.268,1.953355499,60.513,10249.659,30.979,113.73,104.6949317
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_867,Produciendo,P,NA,NA,3550.46,NA,NA,438658.676,NA,NA,38326.787,NA,43.58,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_868,Produciendo,P,NA,NA,11561.454,NA,NA,6686352.241,NA,NA,1586.546,NA,44.03,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_870,A_Abandonar,AA,NA,NA,957.433,NA,NA,54159.936,NA,NA,8258.447,NA,16.99,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_871,Produciendo,P,2.178023823,67.473,15836.95,228.078408,7065.641,2153632.847,11.46299106,355.112,19959.156,30.979,116.51,104.7180502
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_872,Produciendo,P,8.316108808,246.714,23640.467,160.2896821,4755.314,1735318.977,2.830923248,83.985,10867.119,29.667,105.75,19.27460136
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_873,Produciendo,P,NA,NA,7134.665,NA,NA,3834784.532,NA,NA,16881.249,NA,23.01,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_874,Reserva_Recuperacion_Secundaria,RRS,NA,NA,2246.783,NA,NA,9814363.811,NA,NA,662.455,NA,30.57,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_876[01],Produciendo,P,2.978419355,92.331,11976.051,57.62448387,1786.359,933917.949,54.41916129,1686.994,68754.595,31,87.55,19.3473373
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_877,Reserva_Recuperacion_Secundaria,RRS,NA,NA,11289.158,NA,NA,2830876.671,NA,NA,38601.377,NA,82.03,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_880,Produciendo,P,2.096548387,64.993,3830.987,5950.493484,184465.298,2182762.792,7.258516129,225.014,6370.154,31,58.22,2838.233317
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_881,Reserva_Recuperacion_Secundaria,RRS,NA,NA,11498.233,NA,NA,1301104.786,NA,NA,13510.013,NA,75.83,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_882,Produciendo,P,1.483984799,32.802,7490.811,185.8014839,4106.956,1359025.868,8.475705755,187.347,2430.718,22.104,90.74,125.2044388
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_883,Reserva_Recuperacion_Secundaria,RRS,NA,NA,3085.961,NA,NA,381773.356,NA,NA,5586.713,NA,55.94,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_884,Produciendo,P,6.413600967,191.074,20233.118,125.858989,3749.591,1730647.419,70.28725832,2093.998,161515.495,29.792,100.5,19.62376357
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_886,Produciendo,P,1.275422574,37.426,3446.657,24.65325109,723.425,297092.24,121.4956379,3565.168,113915.609,29.344,86.07,19.32947683
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_887,Reserva_Recuperacion_Secundaria,RRS,NA,NA,905.036,NA,NA,839562.102,NA,NA,2464.968,NA,53.42,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_888,Produciendo,P,NA,NA,4093.971,NA,NA,3092486.507,NA,NA,1786.984,NA,30.99,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_890,Produciendo,P,NA,NA,1855.189,NA,NA,426907.541,NA,NA,4062.309,NA,37.21,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_891,Produciendo,P,1.333955353,38.602,11985.541,139.7442118,4043.918,1913385.361,4.828806414,139.736,14129.274,28.938,93.94,104.7592871
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_892,Produciendo,P,0.854959775,22.211,7416.208,16.30035798,423.467,762469.159,26.64860079,692.304,36374.577,25.979,97.22,19.06564315
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_893,Reserva_Recuperacion_Secundaria,RRS,NA,NA,4831.781,NA,NA,479346.696,NA,NA,12903.303,NA,85.88,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_894,Produciendo,P,2.776032258,86.057,16858.631,693.1393226,21487.319,2401306.178,28.66025806,888.468,66646.293,31,95.55,249.6870563
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_898,Produciendo,P,1.3204,29.709,5564.238,124.7243111,2806.297,3162273.605,8.437422222,189.842,8695.376,22.5,75.07,94.45949039
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_900,Reserva_Recuperacion_Secundaria,RRS,NA,NA,2778.588,NA,NA,1016040.206,NA,NA,71154.927,NA,55.56,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_901,Abandono_Permanente,AP,NA,NA,1446.383,NA,NA,144803.984,NA,NA,578.188,NA,6.88,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_903,Produciendo,P,0.880033913,26.988,5155.281,92.15502005,2826.118,2318156.615,20.30449669,622.678,47997.229,30.667,88.46,104.7175782
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_904,Produciendo,P,3.375612903,104.644,13977.084,353.3919677,10955.151,3625735.312,37.3296129,1157.218,102658.36,31,91.62,104.6897194
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_906,Produciendo,P,1.876171634,57.848,6066.786,196.5597574,6060.527,1627424.545,3.351117309,103.325,4574.326,30.833,83.36,104.7664051
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_907,Produciendo,P,4.604290323,142.733,10675.254,88.06716129,2730.082,755796.249,32.48435484,1007.015,74865.698,31,78.69,19.12719553
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_910,Produciendo,P,3.93790595,121.256,17426.827,191.2165173,5887.939,859075.043,40.90903481,1259.671,105997.56,30.792,93.15,48.55791878
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_913,Produciendo,P,NA,NA,NA,715.4769677,22179.786,3825158.375,NA,NA,NA,31,91.04,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_914,Produciendo,P,0.637064516,19.749,6376.653,12.21622581,378.703,616907.326,10.4263871,323.218,15398.907,31,70.55,19.17580637
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_915,Produciendo,P,0.980903226,30.408,5627.884,346.5696774,10743.66,443829.003,22.63845161,701.792,99940.224,31,90.55,353.3168903
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_916,Produciendo,P,2.253741935,69.866,3295.398,3465.696452,107436.59,8434047.665,19.50493548,604.653,10398.844,31,65.16,1537.752125
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_921,Produciendo,P,NA,NA,19673.566,NA,NA,2732159.847,NA,NA,39112.682,NA,86.01,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_922,Reserva_Recuperacion_Secundaria,RRS,NA,NA,228.413,NA,NA,30388.99,NA,NA,8455.901,NA,33.48,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_923,Produciendo,P,1.489880241,46.155,6905.986,28.21921302,874.203,741746.358,31.05765196,962.135,36660.507,30.979,85.45,18.94059149
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_924,Produciendo,P,1.365139867,42.262,5806.765,123.3997997,3820.211,312419.778,0.572937528,17.737,12143.526,30.958,65.94,90.39352137
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_925,Produciendo,P,2.590901494,77.512,12866.685,123.9501621,3708.217,831518.617,0.801484106,23.978,3066.002,29.917,55.39,47.84055372
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_926a,Produciendo,P,6.06,187.86,4660.735,304.4760645,9438.758,372834.691,17.48290323,541.97,13708.78,31,24.91,50.243575
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_929,Produciendo,P,2.052413793,59.52,5648.462,188.8689655,5477.2,547057.943,0.888137931,25.756,1336.768,29,34.73,92.02284946
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_930,Produciendo,P,2.31749467,71.745,23609.539,693.3399121,21464.417,2797734.11,15.60724207,483.169,40826.32,30.958,76.96,299.1764862
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_931,Produciendo,P,1.786887892,55.356,8620.698,34.57045095,1070.958,507753.545,32.65150586,1011.511,29488.342,30.979,76.32,19.34673748
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_932,Produciendo,P,NA,NA,5377.403,NA,NA,1270636.239,NA,NA,28188.989,NA,56.85,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_933,Produciendo,P,4.792666,148.472,10808.891,501.4958197,15535.839,1516827.691,0.905968559,28.066,1955.364,30.979,69.7,104.6381742
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_934,Produciendo,P,3.276251654,101.495,9218.891,63.38900546,1963.728,556375.3,9.452112722,292.817,14761.629,30.979,63.69,19.348027
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_935,Produciendo,P,4.294774194,133.138,6516.916,83.9616129,2602.81,604990.852,30.87212903,957.036,37458.552,31,67.77,19.54971533
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_938,Produciendo,P,0.381278686,11.796,11674.737,7.298855776,225.812,928571.388,36.29491241,1122.892,52191.344,30.938,67.03,19.14309936
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_939,Produciendo,P,1.896778199,58.049,4238.196,35.29659522,1080.217,283575.183,1.288589727,39.436,3541.269,30.604,62.46,18.60870988
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_940,Produciendo,P,1.689451613,52.373,4190.06,745.5892258,23113.266,1399396.384,32.18025806,997.588,48591.373,31,49.71,441.3202604
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_941,Reserva_Recuperacion_Secundaria,RRS,NA,NA,1981.695,NA,NA,2919591.43,NA,NA,21861.329,NA,36.16,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_945,Produciendo,P,13.02097511,396.059,32234.176,690.9228392,21015.8,1321406.998,4.242200085,129.035,8144.015,30.417,60.58,53.06229627
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_946,Produciendo,P,9.518709677,295.08,12934.828,184.0812581,5706.519,633451.972,2.600903226,80.628,3961.89,31,57.01,19.33888776
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_950,Produciendo,P,3.591451613,111.335,5506.257,173.2849032,5371.832,111902.617,17.9493871,556.431,24336.426,31,37.04,48.24926573
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_951(d)a,Produciendo,P,8.040557579,229.574,3413.294,NA,NA,NA,9.077052396,259.168,8881.527,28.552,18.93,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_954a,Produciendo,P,1.992451613,61.766,338.358,38.34964516,1188.839,5951.527,25.46164516,789.311,4107.69,31,4.67,19.24746624
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_955a,Produciendo,P,18.74956522,539.05,587.968,404.212487,11621.109,11621.109,16.83885217,484.117,860.814,28.75,1.42,21.55849921
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_958(d),Produciendo,P,NA,NA,905.426,NA,NA,115740.001,NA,NA,11956.809,NA,22.73,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_959a,Produciendo,P,1.270759439,38.335,108.392,486.3515431,14671.767,59439.166,28.00311599,844.77,3838.592,30.167,4.4,382.7251076
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LC_962a,Produciendo,P,4.031078189,122.444,428.379,615.0608395,18682.473,63353.397,18.09445267,549.619,3178.518,30.375,4.67,152.5797344
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LEa_602,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LEa_603,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LEa_608,Reserva_Recuperacion_Secundaria,RRS,NA,NA,2044.162,NA,NA,31585.962,NA,NA,7874.597,NA,39.75,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LEa_611,Produciendo,P,NA,NA,8473.655,NA,NA,147679.98,NA,NA,1353.226,NA,90.03,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LESx_1,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LESx_2,Produciendo,P,NA,NA,NA,69005.94498,1946519.696,11854546.5,NA,NA,NA,28.208,5.81,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LEx_5,Produciendo,P,3.520483871,109.135,9723.826,15.25709677,472.97,20500.893,2.724870968,84.471,10175.132,31,90.13,4.333806753
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LEx_6,A_Abandonar,AA,NA,NA,25.695,NA,NA,33726.562,NA,NA,5316.092,NA,12.08,NA
MANANTIALES_BEHR,7,GRUPO_CHUBUT,LE_2,Abandono_Permanente,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
